NUTF0011PPPFEE  072200000901000000109916123CAMS00   000000000000000000000000000001000000137163092500003683114052023010900000000000000+0000000006000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000447100000000000001202049486900000000 051095160001420102421912a8-1d1f-4e7f-8ac8-49f72a75127e                                    e1120015-ad11-5c54-b3df-b1c68bfc422a20230107110847321503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000783                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630925                                                                                                                                   
NUTF0011PPPFEE  072200000901000000110916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000005217000000000000000000000000000000000000SASWITCH FEE                                      13716309250000000000000000000000447100000000000001202049486900000000 051095160001420102c0a9bb85-154a-4311-9fe9-6c31ddde1f5f                                    e1120015-ad11-5c54-b3df-b1c68bfc422a20230107110847321503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630925                                                                                                                                   
NUTF0011PPPFEE  072200000901000000111916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000783000000000000000000000000000000000000SASWITCH FEE                                      13716309250000000000000000000000447100000000000001202049486900000000 0510951600014201027b8383ed-3c88-4b05-884a-463d2b39d30c                                    e1120015-ad11-5c54-b3df-b1c68bfc422a20230107110847321503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630925                                                                                                                                   
NUTF0011PPPFEE  072200000901000000115916123CAMS00   000000000000000000000000000001000000137163154900003683114572023010900000000000000+0000000000000000000000000000000000000000000000000MAINTENANCE FEE                                             0000000000000000000000000000000000000005002049486900000000 051095160003570000c503de8f-5c2f-47ab-863b-52ba16ab1d9b                                    3b11c609-3e34-5d55-911e-b25788cb457720230107110847331503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        3570000094ZB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631549                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011211443H2H       000000000000000000000000000001000000137181873800003683114352023010900000000000000+0000000015000000000000000000000000000000000000000BR CASH R2327.0FEE                                          0000000000000000000000232700000000000000412000000002181280 0088711100013510015259c1b8-c28f-4eca-8040-a153ba88b417                                    d2a130bf-138b-57e5-a620-a447a125839320230107110847331503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000001957                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371818738                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011311443H2H       000000000000000000000000000009000000900061250000003683263012023010900000000000000+0000000013043000000000000000000000000000000000000CASH DEPOSIT                                      13718187380000000000000000000000232700000000000000412000000002181280 0088711100013510012390ef24-79b8-463b-8c94-18b2374b8534                                    d2a130bf-138b-57e5-a620-a447a125839320230107110847331503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371818738                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011411443H2H       000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000001957000000000000000000000000000000000000CASH DEPOSIT                                      13718187380000000000000000000000232700000000000000412000000002181280 0088711100013510010fa67cbf-3e38-42c1-92f0-cc97c18d9481                                    d2a130bf-138b-57e5-a620-a447a125839320230107110847331503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371818738                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011611443H2H       000000000000000000000000000001000000137181873800003683114352023010900000000000000+0000000000000000000000000000000000000000000000000CASH TRANSACTION FEE                                        0000000000000000000000232700000000000000412000000002181280 0088711100013510018fa7df05-870b-4251-8902-d0db1a36e082                                    d2a130bf-138b-57e5-a620-a447a125839320230107110847331503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057ZB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371818738                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011711443H2H       000000000000000000000000000001000000137162881500003683114352023010900000000000000+0000000000000000000000000000000000000000000000000CASH TRANSACTION FEE                                        0000000000000000000000036700000000000000412000000002181280 00887111000135100143295eab-724c-41d7-8153-3f70db5ccd48                                    4ab4a24c-057c-58f0-b06e-ea99f0cdef8120230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057ZB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628815                                                                                                                                   
NUTF0011PPPFEE  072200000901000000119916123CAMS00   000000000000000000000000000001000000137182339100003683114572023010900000000000000+0000000000000000000000000000000000000000000000000COUNTER WITHDRAWAL FEE                                      0000000000000000000000482400000000000000402017703400000001 0571879700014510010b121ff0-29e7-49cc-a536-cef1fe913391                                    d94680b8-3567-5df0-9615-439d20e141a220230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1451001011ZB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823391                                                                                                                                   
NUTF0011PPPFEE  05900000BB0900000012712092 ATM      000000000000000000000000000001000000137163154900000590114052023010900000000000000+0000000020000000000000000000000000000000000000000CHARGE_NARRATIVE_EN                                         0000000000000000000000000000000000000012302000000001840740 0032509000014190003e6364b0-9efb-4b5e-bef3-92cb60d27776                                    af73460e-972b-572d-a099-60f0e29842fb20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1419000017IB000000000000002609                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631549                                                                                                                                   
NUTF0011PPPFEE  09600000090100000011811443H2H       000000000000000000000000000001000000137162881500003683114352023010900000000000000+0000000005000000000000000000000000000000000000000BR CASH R367.0FEE                                           0000000000000000000000036700000000000000412000000002181280 00887111000135100158823371-9435-41c4-97e0-d8bedf71ad88                                    4ab4a24c-057c-58f0-b06e-ea99f0cdef8120230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000000652                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628815                                                                                                                                   
NUTF0011PPPFEE  072200000901000000120916123CAMS00   000000000000000000000000000001000000137162893900003683114052023010900000000000000+0000000002000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000013900000000000001202049486900000000 05109516000142010245d0d819-7796-4e87-b065-7333aaff78fc                                    7f43dc58-8092-56a9-a178-3ccc59e08e5f20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000261                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628939                                                                                                                                   
NUTF0011PPPFEE  09600000090100000012111443H2H       000000000000000000000000000009000000900061250000003683263012023010900000000000000+0000000004348000000000000000000000000000000000000CASH DEPOSIT                                      13716288150000000000000000000000036700000000000000412000000002181280 008871110001351001ac2804ed-5d49-45ed-85a3-5a8b5a0d6d8f                                    4ab4a24c-057c-58f0-b06e-ea99f0cdef8120230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628815                                                                                                                                   
NUTF0011PPPFEE  05900000BB0900000012912092 ATM      000000000000000000000000000009000000900061200000000590263012023010900000000000000+0000000017391000000000000000000000000000000000000Electronic Transfer At Teller                     13716315490000000000000000000000000000000000000012302000000001840740 003250900001419000b7e8c177-86cc-4f07-a45c-5c9e456fa0ad                                    af73460e-972b-572d-a099-60f0e29842fb20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1419000017IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631549                                                                                                                                   
NUTF0011PPPFEE  09600000090100000012311443H2H       000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000652000000000000000000000000000000000000CASH DEPOSIT                                      13716288150000000000000000000000036700000000000000412000000002181280 0088711100013510015c7a8709-b4f2-45fc-afb3-7fc80200c0da                                    4ab4a24c-057c-58f0-b06e-ea99f0cdef8120230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628815                                                                                                                                   
NUTF0011PPPFEE  05900000BB0900000013012092 ATM      000000000000000000000000000009000000900017400000000590263012023010900000000000000+0000000002609000000000000000000000000000000000000Electronic Transfer At Teller                     13716315490000000000000000000000000000000000000012302000000001840740 003250900001419000b8064e9d-9a02-4b50-88c8-350a3f2c6e77                                    af73460e-972b-572d-a099-60f0e29842fb20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1419000017IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631549                                                                                                                                   
NUTF0011PPPFEE  072200000901000000122916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000001739000000000000000000000000000000000000SASWITCH FEE                                      13716289390000000000000000000000013900000000000001202049486900000000 05109516000142010216535a8b-754f-4221-af5e-89699e776691                                    7f43dc58-8092-56a9-a178-3ccc59e08e5f20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628939                                                                                                                                   
NUTF0011PPPFEE  072200000901000000124916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000261000000000000000000000000000000000000SASWITCH FEE                                      13716289390000000000000000000000013900000000000001202049486900000000 0510951600014201026195e124-a3e1-439d-9a24-c8e1203da913                                    7f43dc58-8092-56a9-a178-3ccc59e08e5f20230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628939                                                                                                                                   
NUTF0011PPPFEE  072200000901000000125916123CAMS00   000000000000000000000000000001000000137182390100003683114052023010900000000000000+0000000005000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000311900000000000001202049486900000000 051095160001420102a8eec1e3-b9fe-412c-8489-8bd78b9fcd62                                    7c458cc8-0a37-5550-8491-adab58234a8020230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000652                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823901                                                                                                                                   
NUTF0011PPPFEE  072200000901000000126916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000004348000000000000000000000000000000000000SASWITCH FEE                                      13718239010000000000000000000000311900000000000001202049486900000000 0510951600014201020bedaf93-828d-44fe-ba81-6d862ece02dc                                    7c458cc8-0a37-5550-8491-adab58234a8020230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823901                                                                                                                                   
NUTF0011PPPFEE  072200000901000000128916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000652000000000000000000000000000000000000SASWITCH FEE                                      13718239010000000000000000000000311900000000000001202049486900000000 0510951600014201022bc46e19-203a-4328-b72c-a71030af2398                                    7c458cc8-0a37-5550-8491-adab58234a8020230107110847351503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823901                                                                                                                                   
NUTF0011PPPFEE  072200000901000000132916123CAMS00   000000000000000000000000000001000000137163096800003683114052023010900000000000000+0000000005000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000311900000000000001202049486900000000 051095160001420102879a7601-0f2b-493b-9a41-afadb426b503                                    622fd158-bcd3-5156-8eda-9605fe4edd3520230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000652                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630968                                                                                                                                   
NUTF0011PPPFEE  072200000901000000131916123CAMS00   000000000000000000000000000001000000137182479700003683114052023010900000000000000+0000000002000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000099800000000000001202049486900000000 05109516000142010283855dae-6c74-4ecd-9b49-1c2fa902b33c                                    d036f297-0e03-559f-a3fa-c95012f5f2a020230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000261                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371824797                                                                                                                                   
NUTF0011PPPFEE  072200000901000000134916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000004348000000000000000000000000000000000000SASWITCH FEE                                      13716309680000000000000000000000311900000000000001202049486900000000 051095160001420102f9e78d61-a225-494d-b719-5eb7edd64e2e                                    622fd158-bcd3-5156-8eda-9605fe4edd3520230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630968                                                                                                                                   
NUTF0011PPPFEE  072200000901000000133916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000001739000000000000000000000000000000000000SASWITCH FEE                                      13718247970000000000000000000000099800000000000001202049486900000000 05109516000142010226a37f2d-bc43-4695-9c64-3b174c496c5c                                    d036f297-0e03-559f-a3fa-c95012f5f2a020230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371824797                                                                                                                                   
NUTF0011PPPFEE  072200000901000000136916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000652000000000000000000000000000000000000SASWITCH FEE                                      13716309680000000000000000000000311900000000000001202049486900000000 051095160001420102ffc73750-2712-4be8-8a59-eae13abf3d62                                    622fd158-bcd3-5156-8eda-9605fe4edd3520230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371630968                                                                                                                                   
NUTF0011PPPFEE  072200000901000000137916123CAMS00   000000000000000000000000000001000000137163182400003683114052023010900000000000000+0000000002000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000100000000000000001202049486900000000 05109516000142010295962dc3-65b0-4f0c-ae4d-d6ff680c4bd7                                    37915c1e-d035-5c6d-a173-0ea5b3fb163e20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000261                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631824                                                                                                                                   
NUTF0011PPPFEE  072200000901000000135916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000261000000000000000000000000000000000000SASWITCH FEE                                      13718247970000000000000000000000099800000000000001202049486900000000 051095160001420102555328dc-cf2c-4daa-9b5b-0f98013522e7                                    d036f297-0e03-559f-a3fa-c95012f5f2a020230107110847381503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371824797                                                                                                                                   
NUTF0011PPPFEE  072200000901000000138916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000001739000000000000000000000000000000000000SASWITCH FEE                                      13716318240000000000000000000000100000000000000001202049486900000000 051095160001420102cca11692-2d1d-4f3e-9dad-b60be83545b0                                    37915c1e-d035-5c6d-a173-0ea5b3fb163e20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631824                                                                                                                                   
NUTF0011PPPFEE  072200000901000000139916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000261000000000000000000000000000000000000SASWITCH FEE                                      13716318240000000000000000000000100000000000000001202049486900000000 05109516000142010216c6721e-c770-468d-b169-fe1f0e2ab1ea                                    37915c1e-d035-5c6d-a173-0ea5b3fb163e20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371631824                                                                                                                                   
NUTF0011PPPFEE  072200000901000000140916123CAMS00   000000000000000000000000000001000000137182339100003683114052023010900000000000000+0000000002000000000000000000000000000000000000000SASWITCH FEE                                                0000000000000000000000099800000000000001202049486900000000 051095160001420102c95df970-017a-491b-b7f2-d41e958ad6e1                                    b32e6a1b-c534-5f9f-8b71-7642ff1e2eae20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000261                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823391                                                                                                                                   
NUTF0011PPPFEE  072200000901000000141916123CAMS00   000000000000000000000000000009000000900072250000003683263012023010900000000000000+0000000001739000000000000000000000000000000000000SASWITCH FEE                                      13718233910000000000000000000000099800000000000001202049486900000000 051095160001420102478dc1bc-0922-4fb6-8823-a34c97a0ef30                                    b32e6a1b-c534-5f9f-8b71-7642ff1e2eae20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823391                                                                                                                                   
NUTF0011PPPFEE  072200000901000000142916123CAMS00   000000000000000000000000000009000000900017400000003683263012023010900000000000000+0000000000261000000000000000000000000000000000000SASWITCH FEE                                      13718233910000000000000000000000099800000000000001202049486900000000 051095160001420102bba4db98-bc7f-4cbd-b779-d775f77a8ed4                                    b32e6a1b-c534-5f9f-8b71-7642ff1e2eae20230107110847401503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1420102041IB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823391                                                                                                                                   
NUTF0011PPPFEE  072200000901000000143916123CAMS00   000000000000000000000000000001000000137182316200003683114572023010900000000000000+0000000000000000000000000000000000000000000000000MAINTENANCE FEE                                             0000000000000000000000000000000000000005002049486900000000 051095160003570000ae2fec0a-a51c-4697-827b-4a871f3575a6                                    45f7c459-b4cb-5a91-bb09-5726f7031e6620230107110847411503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        3570000094ZB000000000000000000                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371823162                                                                                                                                   
NUTF0011PPPFEE  09600000090100000014411443H2H       000000000000000000000000000001000000137162894700003683114352023010900000000000000+0000000020000000000000000000000000000000000000000BR CASH R3009.0FEE                                          0000000000000000000000300900000000000000412000000002181280 0088711100013510016656f808-650a-4f3e-970c-440ef42ad9df                                    17fceec2-f6fa-5ba6-b772-dcfcc30f266e20230107110847421503-TO-1512                        000000000009500090ZAR                                                                B000000B       1512-TO-1503                        1351001057IB000000000000002609                                                                                                                                                                                                                                                  0000000000000000                                                                                                                                                                                                                            0000000000000001371628947                                                                                                                                   
